Gestures,Hand,HandPalmPosition,HandPalmOrientation
3,Right,"(-74.5451, 316.753, -108.752)","(-0.0977674, -0.176733, -0.979391)"
3,Right,"(-71.9931, 316.573, -108.582)","(-0.0950307, -0.17715, -0.979585)"
3,Right,"(-69.3427, 316.419, -108.332)","(-0.0921756, -0.17438, -0.980355)"
3,Right,"(-66.7196, 316.208, -108.188)","(-0.0900397, -0.173953, -0.980629)"
3,Right,"(-63.9766, 316.029, -107.989)","(-0.0856988, -0.171404, -0.981467)"
3,Right,"(-61.2364, 315.788, -107.794)","(-0.0831451, -0.168986, -0.982105)"
3,Right,"(-58.3827, 315.453, -107.512)","(-0.0798389, -0.171598, -0.981927)"
3,Right,"(-55.4873, 315.321, -107.305)","(-0.0758066, -0.171121, -0.982329)"
3,Right,"(-52.6287, 315.289, -107.036)","(-0.0733957, -0.169961, -0.982714)"
3,Right,"(-49.636, 315.004, -106.798)","(-0.0689935, -0.162323, -0.984323)"
3,Right,"(-46.6447, 314.919, -106.625)","(-0.0643333, -0.157007, -0.9855)"
3,Right,"(-43.7552, 314.889, -106.432)","(-0.0627, -0.155282, -0.985878)"
3,Right,"(-40.9114, 314.803, -106.435)","(-0.0626042, -0.14722, -0.987121)"
3,Right,"(-38.0074, 314.759, -106.252)","(-0.0579986, -0.14729, -0.987391)"
3,Right,"(-35.1469, 314.407, -106.307)","(-0.0553634, -0.143737, -0.988066)"
3,Right,"(-32.1938, 313.992, -106.129)","(-0.0502323, -0.142961, -0.988453)"
3,Right,"(-29.3922, 313.541, -105.963)","(-0.0474213, -0.140768, -0.988906)"
3,Right,"(-26.5773, 313.15, -105.729)","(-0.0445068, -0.140391, -0.989095)"
3,Right,"(-23.8635, 312.974, -105.528)","(-0.0399367, -0.140185, -0.98932)"
3,Right,"(-21.2563, 312.812, -105.371)","(-0.0391931, -0.135458, -0.990008)"
3,Right,"(-18.6255, 312.769, -105.184)","(-0.035899, -0.134086, -0.990319)"
3,Right,"(-16.0812, 312.831, -105.128)","(-0.0333528, -0.123858, -0.991739)"
3,Right,"(-13.5153, 312.687, -104.944)","(-0.0285161, -0.121772, -0.992148)"
3,Right,"(-11.0601, 312.84, -104.881)","(-0.0257075, -0.117546, -0.992735)"
3,Right,"(-8.6625, 313.215, -104.669)","(-0.0219565, -0.114397, -0.993192)"
3,Right,"(-6.33566, 313.222, -104.452)","(-0.019992, -0.111884, -0.99352)"
3,Right,"(-4.05673, 313.006, -104.225)","(-0.018547, -0.111261, -0.993618)"
3,Right,"(-1.81134, 312.77, -103.925)","(-0.0171092, -0.105432, -0.994279)"
3,Right,"(0.413044, 312.66, -103.827)","(-0.0161315, -0.100729, -0.994783)"
3,Right,"(2.69443, 312.677, -103.428)","(-0.0125942, -0.100407, -0.994867)"
3,Right,"(4.89663, 312.785, -103.366)","(-0.0100195, -0.0984959, -0.995087)"
3,Right,"(7.09938, 312.932, -102.856)","(-0.00935524, -0.0996002, -0.994984)"
3,Right,"(9.21218, 312.959, -102.533)","(-0.00894829, -0.0961854, -0.995323)"
3,Right,"(11.3736, 313.198, -102.195)","(-0.00712953, -0.101464, -0.994814)"
3,Right,"(13.4687, 313.211, -101.9)","(-0.00612126, -0.102567, -0.994707)"
3,Right,"(15.6253, 313.413, -101.757)","(-0.00254628, -0.104584, -0.994513)"
3,Right,"(17.6333, 313.386, -101.428)","(-0.000680576, -0.0987271, -0.995114)"
3,Right,"(19.6985, 313.439, -101.305)","(0.00440312, -0.103318, -0.994639)"
3,Right,"(21.6811, 313.592, -100.805)","(0.00641135, -0.0998619, -0.994981)"
3,Right,"(23.71, 313.671, -100.495)","(0.0125079, -0.10393, -0.994506)"
3,Right,"(25.6571, 313.715, -99.9861)","(0.0141864, -0.100765, -0.994809)"
3,Right,"(27.5697, 313.79, -99.5645)","(0.0188738, -0.100836, -0.994724)"
3,Right,"(29.4259, 313.944, -98.9096)","(0.0227257, -0.0975449, -0.994972)"
3,Right,"(31.2453, 314.082, -98.2907)","(0.0253707, -0.0982215, -0.994841)"
3,Right,"(33.0915, 314.398, -97.94)","(0.0306749, -0.107696, -0.993711)"
3,Right,"(34.8379, 314.51, -97.3934)","(0.0349274, -0.105178, -0.99384)"
3,Right,"(36.5206, 314.622, -96.965)","(0.0404875, -0.110136, -0.993092)"
3,Right,"(38.0799, 314.697, -96.391)","(0.040729, -0.106878, -0.993438)"
3,Right,"(39.6862, 314.754, -95.9723)","(0.0436923, -0.113023, -0.992631)"
3,Right,"(41.155, 314.746, -95.254)","(0.0434326, -0.109691, -0.993016)"
3,Right,"(42.6515, 314.679, -94.6329)","(0.0448774, -0.113434, -0.992532)"
3,Right,"(45.6034, 314.613, -93.1608)","(0.0473531, -0.107662, -0.993059)"
3,Right,"(46.9653, 314.52, -92.5698)","(0.05442, -0.113118, -0.99209)"
3,Right,"(48.4241, 314.364, -91.8716)","(0.0579813, -0.109554, -0.992288)"
3,Right,"(49.8308, 314.375, -91.3697)","(0.0597159, -0.112078, -0.991904)"
3,Right,"(51.252, 314.481, -90.698)","(0.063196, -0.105325, -0.992428)"
3,Right,"(52.5911, 314.47, -90.1411)","(0.0667481, -0.103373, -0.992401)"
3,Right,"(53.883, 314.194, -89.3443)","(0.0719315, -0.0997454, -0.99241)"
3,Right,"(55.1231, 314.011, -88.6447)","(0.0734741, -0.0993284, -0.992338)"
3,Right,"(56.3177, 313.861, -87.952)","(0.0741782, -0.101015, -0.992116)"
3,Right,"(57.5075, 313.913, -87.427)","(0.0743852, -0.0942817, -0.992763)"
3,Right,"(58.7822, 313.972, -86.7769)","(0.0760132, -0.10018, -0.992061)"
4,Right,"(59.9561, 314.122, -86.0843)","(0.0786662, -0.09146, -0.992697)"
4,Right,"(61.0881, 314.182, -85.468)","(0.08063, -0.0942008, -0.992283)"
4,Right,"(62.2001, 314.192, -84.7727)","(0.0843108, -0.0923741, -0.992149)"
4,Right,"(63.2292, 314.268, -84.0746)","(0.0865075, -0.0916053, -0.992031)"
4,Right,"(64.2748, 314.478, -83.3411)","(0.0898705, -0.0930644, -0.991596)"
4,Right,"(65.2219, 314.449, -82.577)","(0.0926337, -0.0897591, -0.991646)"
4,Right,"(66.1623, 314.765, -81.7007)","(0.0925586, -0.0918453, -0.991462)"
4,Right,"(67.147, 314.943, -80.9975)","(0.0953774, -0.084456, -0.991852)"
4,Right,"(68.0943, 315.322, -80.2878)","(0.0964809, -0.0859834, -0.991614)"
4,Right,"(68.8905, 315.39, -79.4686)","(0.0961374, -0.0847561, -0.991753)"
4,Right,"(69.7052, 315.49, -78.6138)","(0.0966316, -0.0881517, -0.991409)"
4,Right,"(70.497, 315.7, -77.9124)","(0.097266, -0.0907453, -0.991113)"
4,Right,"(71.3296, 315.817, -77.0919)","(0.102066, -0.088509, -0.990832)"
4,Right,"(72.0892, 315.902, -76.3277)","(0.10431, -0.0865865, -0.990769)"
4,Right,"(72.8387, 316.049, -75.4916)","(0.106725, -0.0877153, -0.990412)"
4,Right,"(73.5149, 316.181, -74.6436)","(0.109728, -0.0851509, -0.990308)"
4,Right,"(74.9722, 316.389, -72.8328)","(0.110097, -0.0856816, -0.990221)"
4,Right,"(75.5175, 316.733, -72.0455)","(0.112541, -0.0838213, -0.990105)"
4,Right,"(76.2156, 317.013, -71.1594)","(0.114499, -0.0842007, -0.989849)"
4,Right,"(76.9163, 317.368, -70.3906)","(0.116911, -0.0824896, -0.989711)"
4,Right,"(77.574, 317.628, -69.4453)","(0.119182, -0.083034, -0.989394)"
4,Right,"(78.2678, 317.844, -68.4709)","(0.121601, -0.0830899, -0.989095)"
4,Right,"(79.0022, 318.192, -67.5975)","(0.125182, -0.0807748, -0.98884)"
4,Right,"(79.6101, 318.362, -66.704)","(0.128746, -0.0772611, -0.988663)"
4,Right,"(80.3533, 318.801, -65.7744)","(0.131024, -0.0813851, -0.988033)"
4,Right,"(80.9247, 318.972, -64.814)","(0.134338, -0.0814368, -0.987584)"
4,Right,"(81.6146, 319.278, -63.8274)","(0.138591, -0.0753808, -0.987477)"
4,Right,"(82.3415, 319.558, -62.9224)","(0.141975, -0.0777523, -0.986812)"
4,Right,"(83.0115, 319.751, -61.9114)","(0.146603, -0.0739043, -0.986431)"
4,Right,"(83.5403, 319.785, -60.8745)","(0.148384, -0.0753322, -0.986057)"
4,Right,"(84.1809, 320.096, -59.8332)","(0.15196, -0.0699358, -0.985909)"
4,Right,"(84.8192, 320.295, -58.7432)","(0.15769, -0.0645026, -0.98538)"
4,Right,"(86.0833, 320.678, -56.767)","(0.163384, -0.0650908, -0.984413)"
4,Right,"(86.6246, 320.766, -55.6617)","(0.165607, -0.0659885, -0.983982)"
4,Right,"(88.4986, 320.84, -52.1217)","(0.172944, -0.0700247, -0.982439)"
4,Right,"(88.5792, 320.415, -50.5457)","(0.169454, -0.0814338, -0.982168)"
4,Right,"(90.1393, 320.98, -48.6189)","(0.18307, -0.0722949, -0.980438)"
4,Right,"(90.4832, 320.647, -47.19)","(0.181448, -0.0763581, -0.980432)"
4,Right,"(91.3371, 321.122, -46.2632)","(0.188784, -0.0709713, -0.979451)"
4,Right,"(91.9357, 320.927, -44.8778)","(0.190368, -0.0769613, -0.978691)"
4,Right,"(92.4658, 320.853, -43.5935)","(0.194275, -0.0766245, -0.97795)"
4,Right,"(93.0869, 321.126, -42.3513)","(0.19749, -0.073538, -0.977543)"
4,Right,"(93.7575, 321.346, -41.1321)","(0.198453, -0.0808413, -0.976771)"
4,Right,"(94.9516, 321.487, -38.6322)","(0.203192, -0.0834314, -0.975578)"
4,Right,"(95.727, 321.618, -37.5011)","(0.214518, -0.0825787, -0.973223)"
3,Right,"(96.3027, 321.602, -36.2434)","(0.21957, -0.0910052, -0.971343)"
3,Right,"(96.857, 321.656, -35.0587)","(0.225375, -0.0947214, -0.969657)"
3,Right,"(97.4831, 321.559, -33.8147)","(0.229992, -0.0948417, -0.96856)"
3,Right,"(97.9738, 321.307, -32.5264)","(0.232961, -0.0980097, -0.967535)"
3,Right,"(98.3865, 321.148, -31.177)","(0.234181, -0.0982147, -0.967219)"
3,Right,"(98.9414, 320.992, -30.0011)","(0.237697, -0.097041, -0.96648)"
3,Right,"(99.4626, 320.834, -28.7225)","(0.241049, -0.0993369, -0.965416)"
3,Right,"(100.344, 320.281, -25.8273)","(0.245248, -0.105813, -0.963669)"
3,Right,"(100.681, 320.076, -24.6659)","(0.248612, -0.101075, -0.963315)"
3,Right,"(101.119, 319.989, -23.1977)","(0.251602, -0.0984247, -0.962813)"
3,Right,"(101.451, 319.798, -21.7444)","(0.252348, -0.0998833, -0.962467)"
3,Right,"(101.84, 319.628, -20.2689)","(0.25346, -0.100185, -0.962144)"
3,Right,"(102.199, 319.359, -18.7724)","(0.255779, -0.102419, -0.961295)"
2,Right,"(102.558, 319.24, -17.3667)","(0.256808, -0.105735, -0.960661)"
2,Right,"(102.817, 318.945, -15.8088)","(0.259087, -0.105612, -0.960063)"
2,Right,"(102.96, 318.599, -14.2059)","(0.259391, -0.104299, -0.960124)"
2,Right,"(103.137, 318.29, -12.662)","(0.259868, -0.112504, -0.959068)"
2,Right,"(103.277, 317.857, -11.167)","(0.263935, -0.107111, -0.958575)"
2,Right,"(103.404, 317.639, -9.65544)","(0.265711, -0.110552, -0.957693)"
2,Right,"(103.479, 317.126, -8.18895)","(0.269653, -0.1119, -0.956434)"
2,Right,"(103.453, 316.574, -6.70726)","(0.273248, -0.110842, -0.955536)"
2,Right,"(103.448, 316.218, -5.15808)","(0.272683, -0.119435, -0.954662)"
2,Right,"(103.432, 315.755, -3.7039)","(0.273535, -0.121204, -0.954195)"
3,Right,"(103.336, 315.306, -2.26792)","(0.275578, -0.122986, -0.953379)"
3,Right,"(103.325, 314.821, -0.840898)","(0.276075, -0.127938, -0.952583)"
3,Right,"(103.256, 314.649, 0.653778)","(0.276396, -0.132937, -0.951805)"
3,Right,"(103.268, 314.352, 2.17104)","(0.275862, -0.135778, -0.951559)"
3,Right,"(103.211, 313.84, 3.63715)","(0.275703, -0.137255, -0.951393)"
3,Right,"(103.098, 313.402, 5.03556)","(0.275232, -0.144265, -0.950492)"
3,Right,"(103.012, 312.784, 6.39048)","(0.27729, -0.141196, -0.950354)"
3,Right,"(102.824, 312.385, 7.83801)","(0.27526, -0.146524, -0.950138)"
3,Right,"(102.754, 311.855, 9.20697)","(0.275217, -0.149133, -0.949745)"
3,Right,"(102.603, 311.394, 10.5924)","(0.277535, -0.1509, -0.94879)"
3,Right,"(102.609, 310.86, 11.852)","(0.279043, -0.152036, -0.948167)"
3,Right,"(102.447, 310.68, 13.343)","(0.279091, -0.154919, -0.947686)"
3,Right,"(102.379, 310.398, 14.7411)","(0.282268, -0.15223, -0.947181)"
3,Right,"(102.382, 310.352, 16.1637)","(0.284386, -0.150497, -0.946824)"
3,Right,"(102.147, 310.155, 17.6346)","(0.285796, -0.15239, -0.946096)"
3,Right,"(102.147, 309.976, 19.1058)","(0.289208, -0.151976, -0.945125)"
3,Right,"(101.883, 309.883, 20.5226)","(0.287174, -0.158384, -0.944693)"
3,Right,"(101.846, 309.641, 21.7306)","(0.291145, -0.15419, -0.944172)"
3,Right,"(101.562, 309.503, 22.9793)","(0.287403, -0.161863, -0.944034)"
3,Right,"(101.565, 309.507, 24.1649)","(0.287031, -0.163125, -0.94393)"
3,Right,"(101.429, 309.514, 25.2534)","(0.288266, -0.159606, -0.944155)"
3,Right,"(101.33, 309.616, 26.4418)","(0.286325, -0.160667, -0.944565)"
3,Right,"(101.239, 309.684, 27.5822)","(0.286253, -0.160716, -0.944579)"
3,Right,"(101.003, 309.744, 28.7998)","(0.283132, -0.168577, -0.944149)"
3,Right,"(101.115, 310.029, 29.7699)","(0.286079, -0.164778, -0.943932)"
3,Right,"(100.94, 310.103, 30.9306)","(0.284582, -0.172589, -0.942988)"
3,Right,"(101.043, 310.232, 31.7873)","(0.290597, -0.165565, -0.942412)"
3,Right,"(100.892, 310.438, 32.7813)","(0.289759, -0.168473, -0.942155)"
3,Right,"(100.973, 310.741, 33.629)","(0.29428, -0.161275, -0.942014)"
3,Right,"(100.958, 311.05, 34.6193)","(0.30034, -0.153938, -0.941328)"
3,Right,"(100.76, 311.235, 35.7522)","(0.299755, -0.154984, -0.941343)"
3,Right,"(100.596, 311.398, 36.7449)","(0.300973, -0.152828, -0.941307)"
3,Right,"(100.262, 311.609, 37.9182)","(0.297679, -0.159674, -0.941218)"
3,Right,"(100.137, 311.923, 38.8886)","(0.300582, -0.156266, -0.940867)"
3,Right,"(99.7289, 312.083, 40.0297)","(0.297012, -0.164862, -0.940534)"
3,Right,"(99.598, 312.39, 40.8798)","(0.302091, -0.160337, -0.939698)"
3,Right,"(99.2273, 312.724, 41.8216)","(0.302733, -0.160565, -0.939453)"
3,Right,"(98.9435, 312.87, 42.6583)","(0.307646, -0.154373, -0.938895)"
3,Right,"(98.5494, 312.881, 43.5269)","(0.312082, -0.147438, -0.938545)"
3,Right,"(98.0417, 312.923, 44.4216)","(0.308472, -0.147316, -0.939757)"
3,Right,"(97.7075, 312.89, 45.1971)","(0.313015, -0.141619, -0.93913)"
3,Right,"(97.0864, 312.775, 46.0085)","(0.306876, -0.143031, -0.940941)"
3,Right,"(96.84, 312.869, 46.867)","(0.311044, -0.144183, -0.939395)"
3,Right,"(96.2274, 312.754, 47.7392)","(0.305984, -0.146418, -0.94071)"
3,Right,"(95.9386, 312.776, 48.641)","(0.312433, -0.140249, -0.93953)"
3,Right,"(95.3857, 312.781, 49.6779)","(0.314246, -0.141547, -0.93873)"
3,Right,"(94.8207, 312.656, 50.7135)","(0.315138, -0.141058, -0.938505)"
3,Right,"(94.2971, 312.585, 51.71)","(0.3179, -0.138225, -0.937995)"
3,Right,"(93.6728, 312.568, 52.7094)","(0.312277, -0.145346, -0.938807)"
3,Right,"(93.2635, 312.384, 53.6424)","(0.318302, -0.140603, -0.937504)"
3,Right,"(92.4038, 312.14, 54.3449)","(0.309126, -0.133136, -0.941656)"
3,Right,"(92.1774, 311.894, 55.2435)","(0.317865, -0.133635, -0.938671)"
3,Right,"(91.3868, 311.687, 56.1032)","(0.308468, -0.12947, -0.942383)"
3,Right,"(90.8474, 311.092, 56.9505)","(0.308955, -0.1252, -0.9428)"
3,Right,"(90.161, 310.528, 57.8021)","(0.309691, -0.12231, -0.942938)"
3,Right,"(89.5326, 310.174, 58.5734)","(0.3081, -0.124737, -0.943141)"
3,Right,"(89.1637, 309.957, 59.4947)","(0.317437, -0.135176, -0.938595)"
3,Right,"(88.42, 309.914, 60.2995)","(0.312199, -0.132634, -0.940712)"
3,Right,"(87.8119, 309.626, 61.1004)","(0.313008, -0.127674, -0.94113)"
3,Right,"(86.986, 309.592, 61.9827)","(0.308922, -0.13075, -0.942057)"
3,Right,"(86.4196, 309.224, 62.6651)","(0.310188, -0.131016, -0.941604)"
3,Right,"(85.7087, 309.08, 63.3826)","(0.313496, -0.127456, -0.940997)"
3,Right,"(85.1615, 308.727, 64.0773)","(0.318311, -0.124946, -0.939716)"
3,Right,"(84.5188, 308.568, 64.8089)","(0.319591, -0.125962, -0.939146)"
3,Right,"(83.7612, 308.443, 65.5637)","(0.319952, -0.127195, -0.938857)"
3,Right,"(83.1655, 308.374, 66.3391)","(0.32192, -0.129457, -0.937874)"
3,Right,"(82.376, 308.448, 67.0298)","(0.32231, -0.128856, -0.937823)"
3,Right,"(81.7626, 308.375, 67.7282)","(0.324435, -0.130756, -0.936827)"
3,Right,"(81.0113, 308.505, 68.6222)","(0.323321, -0.145377, -0.935056)"
3,Right,"(80.3536, 308.694, 69.4044)","(0.321809, -0.151714, -0.93457)"
3,Right,"(79.5555, 308.834, 70.1682)","(0.322798, -0.154286, -0.933808)"
3,Right,"(78.7372, 309.014, 70.8443)","(0.323508, -0.155821, -0.933307)"
3,Right,"(77.8414, 308.942, 71.4231)","(0.325814, -0.153576, -0.932877)"
3,Right,"(76.8894, 308.846, 72.067)","(0.327404, -0.152576, -0.932484)"
3,Right,"(75.9964, 308.742, 72.6321)","(0.326177, -0.15135, -0.933114)"
3,Right,"(75.0738, 308.878, 73.3085)","(0.323416, -0.150891, -0.934149)"
3,Right,"(74.0629, 308.683, 74.0043)","(0.319299, -0.153736, -0.935101)"
3,Right,"(73.0594, 308.471, 74.6895)","(0.320682, -0.149396, -0.935331)"
3,Right,"(72.1279, 308.271, 75.3565)","(0.323259, -0.146552, -0.934894)"
3,Right,"(71.149, 308.024, 76.0127)","(0.323285, -0.14551, -0.935048)"
3,Right,"(70.1585, 307.85, 76.6348)","(0.323726, -0.14247, -0.935363)"
3,Right,"(69.1831, 307.58, 77.2897)","(0.324054, -0.138969, -0.935776)"
3,Right,"(68.1942, 307.32, 78.0156)","(0.322415, -0.139565, -0.936253)"
3,Right,"(67.1656, 306.889, 78.6558)","(0.321719, -0.138703, -0.936621)"
3,Right,"(66.2656, 306.601, 79.2668)","(0.323211, -0.136724, -0.936398)"
3,Right,"(65.3181, 306.341, 80.1128)","(0.323846, -0.137633, -0.936045)"
3,Right,"(64.3707, 305.979, 80.7076)","(0.324101, -0.133875, -0.936502)"
3,Right,"(63.2946, 305.453, 81.5913)","(0.322339, -0.137865, -0.936531)"
3,Right,"(59.9507, 303.811, 84.0826)","(0.320447, -0.146419, -0.935882)"
3,Right,"(58.9804, 303.243, 84.5382)","(0.317615, -0.148753, -0.936479)"
3,Right,"(57.7706, 302.56, 85.1438)","(0.316877, -0.150433, -0.936461)"
3,Right,"(56.635, 301.948, 85.5804)","(0.313356, -0.152942, -0.937239)"
3,Right,"(55.4258, 301.103, 86.1671)","(0.313276, -0.151678, -0.937471)"
3,Right,"(54.221, 300.35, 86.5349)","(0.31352, -0.145462, -0.938374)"
3,Right,"(52.839, 299.367, 87.1534)","(0.310756, -0.14789, -0.938914)"
3,Right,"(51.4941, 298.689, 87.5669)","(0.313852, -0.1432, -0.938611)"
3,Right,"(50.1092, 298.134, 88.1044)","(0.308729, -0.14702, -0.939719)"
3,Right,"(48.6337, 297.349, 88.5493)","(0.311191, -0.145456, -0.93915)"
3,Right,"(47.3735, 296.835, 88.6202)","(0.309656, -0.138629, -0.940689)"
3,Right,"(45.8236, 295.979, 89.009)","(0.306819, -0.140883, -0.941283)"
3,Right,"(44.4883, 295.553, 89.0085)","(0.304915, -0.135943, -0.942627)"
3,Right,"(42.9378, 294.925, 89.5727)","(0.305715, -0.14026, -0.941735)"
3,Right,"(41.3522, 294.384, 89.7414)","(0.307184, -0.136659, -0.941787)"
3,Right,"(39.7212, 293.874, 89.9779)","(0.308555, -0.138672, -0.941044)"
3,Right,"(38.006, 293.39, 90.3281)","(0.30591, -0.146511, -0.94072)"
3,Right,"(36.4136, 293.136, 90.5708)","(0.302837, -0.152012, -0.940841)"
3,Right,"(34.8321, 292.776, 90.8736)","(0.298854, -0.155864, -0.941484)"
3,Right,"(33.4151, 292.41, 90.8622)","(0.295309, -0.158406, -0.942178)"
3,Right,"(31.9618, 292.125, 90.7783)","(0.290935, -0.14961, -0.944973)"
3,Right,"(30.7049, 291.661, 90.5702)","(0.28884, -0.149727, -0.945597)"
3,Right,"(29.2318, 291.413, 90.6027)","(0.285046, -0.148134, -0.946998)"
3,Right,"(27.9354, 291.224, 90.6471)","(0.28517, -0.149191, -0.946795)"
3,Right,"(26.4844, 291.134, 90.8089)","(0.283118, -0.141612, -0.948573)"
3,Right,"(25.0587, 291.038, 90.8059)","(0.279501, -0.132064, -0.95102)"
3,Right,"(23.857, 291.16, 90.8742)","(0.277293, -0.135252, -0.951218)"
3,Right,"(22.4067, 290.951, 90.8253)","(0.274525, -0.125873, -0.953306)"
3,Right,"(21.2509, 290.943, 90.7232)","(0.279168, -0.121865, -0.952478)"
3,Right,"(19.7007, 290.518, 90.7794)","(0.275056, -0.114976, -0.954529)"
3,Right,"(18.3841, 290.223, 90.7756)","(0.275611, -0.124508, -0.953172)"
3,Right,"(16.8555, 290.053, 90.7606)","(0.268528, -0.127774, -0.95476)"
3,Right,"(15.4412, 290.021, 90.6167)","(0.268056, -0.123673, -0.955432)"
3,Right,"(14.1002, 289.598, 90.2196)","(0.268844, -0.122426, -0.955372)"
3,Right,"(12.5756, 289.302, 89.9477)","(0.262107, -0.123872, -0.957056)"
3,Right,"(11.3472, 289.178, 89.5182)","(0.26042, -0.132757, -0.956325)"
3,Right,"(9.87419, 289.053, 89.2833)","(0.254153, -0.130347, -0.95834)"
3,Right,"(8.46192, 288.989, 88.9889)","(0.254446, -0.139147, -0.957024)"
3,Right,"(6.85997, 288.963, 88.7838)","(0.244443, -0.150309, -0.957943)"
3,Right,"(5.23688, 289.016, 88.4935)","(0.23904, -0.158648, -0.957962)"
3,Right,"(3.6582, 289.089, 87.9483)","(0.234731, -0.15523, -0.959586)"
3,Right,"(2.0541, 288.952, 87.4562)","(0.23141, -0.15525, -0.960389)"
3,Right,"(0.46347, 288.767, 87.0221)","(0.230874, -0.160244, -0.959697)"
3,Right,"(-1.20352, 288.654, 86.5393)","(0.224715, -0.167052, -0.959998)"
3,Right,"(-2.82637, 288.608, 86.1679)","(0.218241, -0.183247, -0.958536)"
3,Right,"(-4.5094, 288.735, 85.5886)","(0.212381, -0.185367, -0.959444)"
3,Right,"(-6.05378, 288.828, 85.367)","(0.213797, -0.194593, -0.9573)"
3,Right,"(-7.86287, 289.168, 84.8826)","(0.206643, -0.193921, -0.959007)"
3,Right,"(-9.555, 289.488, 84.4831)","(0.203797, -0.201799, -0.95799)"
4,Right,"(-11.1992, 289.841, 83.9911)","(0.20346, -0.198678, -0.958713)"
4,Right,"(-12.9277, 290.058, 83.4541)","(0.197728, -0.201003, -0.959428)"
4,Right,"(-14.4317, 290.466, 83.1335)","(0.199374, -0.216074, -0.955804)"
4,Right,"(-16.0652, 291.145, 82.6806)","(0.193543, -0.222306, -0.955574)"
4,Right,"(-17.4824, 291.61, 82.3639)","(0.19512, -0.232242, -0.952886)"
4,Right,"(-19.1808, 292.126, 81.6306)","(0.190601, -0.224983, -0.955538)"
4,Right,"(-20.7767, 292.365, 81.0985)","(0.191901, -0.23318, -0.95331)"
4,Right,"(-22.4053, 292.723, 80.2893)","(0.187608, -0.229512, -0.955054)"
4,Right,"(-23.9781, 292.721, 79.5784)","(0.187501, -0.224829, -0.956188)"
4,Right,"(-25.5594, 292.619, 78.8457)","(0.186679, -0.221376, -0.957154)"
4,Right,"(-27.1827, 292.723, 78.1583)","(0.183074, -0.21959, -0.958261)"
4,Right,"(-28.7405, 292.819, 77.6767)","(0.182979, -0.230146, -0.955799)"
4,Right,"(-30.3989, 292.865, 76.9949)","(0.18059, -0.223476, -0.957834)"
3,Right,"(-31.8491, 292.714, 76.5052)","(0.184625, -0.225498, -0.95659)"
3,Right,"(-33.5794, 292.886, 75.7963)","(0.178774, -0.221301, -0.958679)"
3,Right,"(-35.2489, 292.968, 75.0561)","(0.176919, -0.215348, -0.960378)"
3,Right,"(-36.9816, 292.99, 74.2921)","(0.173867, -0.20792, -0.962569)"
3,Right,"(-38.665, 292.947, 73.5435)","(0.17269, -0.203826, -0.963656)"
3,Right,"(-40.2817, 292.806, 72.8522)","(0.173453, -0.206673, -0.962912)"
3,Right,"(-42.0286, 292.99, 71.9977)","(0.167072, -0.206941, -0.963983)"
3,Right,"(-43.6288, 293.017, 71.2868)","(0.167816, -0.205229, -0.964219)"
3,Right,"(-45.3296, 293.085, 70.5283)","(0.163528, -0.205072, -0.964989)"
3,Right,"(-47.025, 293.092, 69.7781)","(0.161178, -0.207994, -0.964759)"
3,Right,"(-48.6551, 293.029, 68.957)","(0.160605, -0.205018, -0.965491)"
3,Right,"(-50.3259, 292.799, 68.1485)","(0.159212, -0.201121, -0.966541)"
3,Right,"(-51.9636, 292.246, 67.4213)","(0.156195, -0.199143, -0.967443)"
3,Right,"(-53.6028, 291.743, 66.6821)","(0.154089, -0.195989, -0.968424)"
3,Right,"(-55.2558, 291.334, 66.1381)","(0.152663, -0.19433, -0.968984)"
3,Right,"(-56.9245, 290.87, 65.5414)","(0.151552, -0.189665, -0.970082)"
3,Right,"(-58.6205, 290.513, 65.0092)","(0.148735, -0.18956, -0.970539)"
3,Right,"(-60.3695, 290.303, 64.5547)","(0.145857, -0.188833, -0.971117)"
3,Right,"(-62.0533, 289.967, 64.1038)","(0.142966, -0.185946, -0.972103)"
3,Right,"(-63.763, 289.807, 63.712)","(0.140184, -0.187887, -0.972135)"
3,Right,"(-65.484, 289.653, 63.2615)","(0.137713, -0.181849, -0.973635)"
3,Right,"(-67.2049, 289.614, 62.8845)","(0.134934, -0.183323, -0.973748)"
3,Right,"(-68.8811, 289.332, 62.5061)","(0.132699, -0.183764, -0.973972)"
3,Right,"(-70.4611, 288.815, 62.0782)","(0.130203, -0.187621, -0.973574)"
3,Right,"(-72.0341, 288.899, 61.7054)","(0.133531, -0.185152, -0.973595)"
3,Right,"(-73.4869, 288.584, 61.2076)","(0.132491, -0.187142, -0.973357)"
3,Right,"(-74.9047, 288.357, 60.5707)","(0.129051, -0.182061, -0.974782)"
3,Right,"(-76.3305, 288.089, 60.0024)","(0.125759, -0.186445, -0.974383)"
3,Right,"(-77.6871, 287.832, 59.2707)","(0.132484, -0.156108, -0.978815)"
3,Right,"(-79.2022, 287.678, 58.6925)","(0.132064, -0.143565, -0.980789)"
3,Right,"(-80.7036, 287.327, 58.0458)","(0.12964, -0.136578, -0.98211)"
3,Right,"(-82.1365, 286.937, 57.3964)","(0.127247, -0.136638, -0.982415)"
3,Right,"(-83.6972, 286.803, 57.0248)","(0.122157, -0.141464, -0.982377)"
3,Right,"(-85.3993, 286.644, 56.4796)","(0.100614, -0.152338, -0.983194)"
3,Right,"(-87.0247, 286.782, 56.3453)","(0.0937313, -0.177864, -0.979581)"
